17.0,2.0
19.0,1.0
21.0,-1.0
21.0,0.0
23.0,0.0
25.0,-1.0
27.0,-1.0
29.0,-1.0
30.0,-2.0
21.0,7.0
19.0,8.0
18.0,9.0
18.0,7.0
17.0,8.0
17.0,7.0
15.0,6.0
16.0,3.0
17.0,0.0
7.0,6.0
9.0,3.0
11.0,-1.0
13.0,-4.0
13.0,-8.0
10.0,-6.0
0.0,0.0
